repo,path,file,ext,code_length,comment_length,number_of_comments,total_smiley_faces,frown,smiley_1,smiley_2,smiley_3,smiley_4,smiley_5,smiley_6,smiley_7
brackets,/src/editor/,MultiRangeInlineEditor.js,.js,17857,9636,97,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/,ExtensionManagerDialog.js,.js,10910,2504,29,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/,ExtensionManagerView.js,.js,9019,4600,35,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/,ExtensionManagerViewModel.js,.js,10443,8669,56,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/,InstallExtensionDialog.js,.js,12649,5824,46,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/,ExtensionManagerDomain.js,.js,17170,8647,56,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/lib/,index.js,.js,2091,316,12,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/lib/,json.js,.js,641,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/lib/,remove.js,.js,341,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/lib/,mkdir.js,.js,122,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/lib/,output.js,.js,908,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,chmod.js,.js,1035,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/jsonfile/lib/,jsonfile.js,.js,798,63,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/examples/,pow.js,.js,142,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,clobber.js,.js,800,18,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/,index.js,.js,1999,348,8,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,perm_sync.js,.js,1059,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,race.js,.js,1119,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,mkdirp.js,.js,906,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,perm.js,.js,876,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,rel.js,.js,997,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,return.js,.js,655,162,3,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,return_sync.js,.js,564,276,5,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,root.js,.js,428,31,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,sync.js,.js,889,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,umask.js,.js,942,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/mkdirp/test/,umask_sync.js,.js,918,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/ncp/lib/,ncp.js,.js,4850,114,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/rimraf/node_modules/graceful-fs/,graceful-fs.js,.js,2861,199,6,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/rimraf/,bin.js,.js,683,58,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/ncp/test/,ncp-test.js,.js,2610,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/rimraf/node_modules/graceful-fs/,polyfills.js,.js,4750,1121,22,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/rimraf/node_modules/graceful-fs/test/,open.js,.js,891,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/rimraf/,rimraf.js,.js,3276,949,20,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/rimraf/test/,test-async.js,.js,138,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/fs-extra/node_modules/rimraf/test/,test-sync.js,.js,105,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/,index.js,.js,3999,629,11,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/lib/,copy.js,.js,129,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/lib/,debug.js,.js,156,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/aws-sign/,index.js,.js,2277,1555,11,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/cookie-jar/,index.js,.js,868,413,8,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/lib/,getSafe.js,.js,919,12,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/cookie-jar/tests/,run.js,.js,880,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/cookie-jar/tests/,test-cookie.js,.js,596,115,8,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/forever-agent/,index.js,.js,3212,411,8,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/cookie-jar/tests/,test-cookiejar.js,.js,2125,326,14,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/lib/,form_data.js,.js,6664,1816,44,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/lib/,combined_stream.js,.js,3999,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/async/lib/,async.js,.js,28522,686,21,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/,common.js,.js,155,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/lib/,delayed_stream.js,.js,2137,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-delayed-stream-pause.js,.js,403,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-delayed-stream.js,.js,1015,287,6,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-delayed-stream-auto-pause.js,.js,544,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-delayed-http-upload.js,.js,828,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-max-data-size.js,.js,502,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-handle-source-errors.js,.js,390,157,3,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-pipe-resumes.js,.js,395,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/,test-proxy-readable.js,.js,442,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/,run.js,.js,121,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/,common.js,.js,365,115,3,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-callback-streams.js,.js,804,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-data-size.js,.js,927,109,5,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-delayed-streams-and-buffers-and-strings.js,.js,1014,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-delayed-streams.js,.js,988,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-empty-string.js,.js,712,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-is-stream-like.js,.js,532,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-max-data-size.js,.js,726,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/integration/,test-unpaused-streams.js,.js,927,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/form-data/node_modules/combined-stream/test/,run.js,.js,121,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/example/,usage.js,.js,1683,365,10,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/,index.js,.js,34,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/lib/,browser.js,.js,19710,1931,50,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/lib/,crypto.js,.js,2631,375,10,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/lib/,client.js,.js,7858,2158,61,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/lib/,index.js,.js,344,19,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/lib/,server.js,.js,14022,3427,67,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/lib/,utils.js,.js,3557,441,15,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/node_modules/boom/,index.js,.js,34,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/node_modules/boom/lib/,index.js,.js,4213,361,15,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/node_modules/boom/test/,index.js,.js,7111,46,3,0,0,0,0,0,0,0,0,0
brackets,/src/extensibility/node/node_modules/request/node_modules/hawk/node_modules/cryptiles/,index.js,.js,34,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/,Preferences.js,.js,3260,4714,23,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/,Session.js,.js,17459,12443,91,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/,ScopeManager.js,.js,34696,19625,101,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/,main.js,.js,20568,11821,90,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/,tern-worker.js,.js,17482,9946,44,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/basic-test-files/,MyModule.js,.js,254,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/basic-test-files/,file2.js,.js,207,135,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/basic-test-files/,file3.js,.js,1368,483,12,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/basic-test-files/,file1.js,.js,2722,1122,18,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/,Car.js,.js,128,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/china/,Cup.js,.js,371,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/china/,cupFiller.js,.js,169,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/,credits.js,.js,134,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/,module_tests.js,.js,2004,939,24,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/thirdparty/requirejs/,require.js,.js,12935,1473,4,0,1,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/,products.js,.js,167,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/,purchase.js,.js,345,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/module-test-files/,shirt.js,.js,177,115,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/a/,a.js,.js,75,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/,app.js,.js,78,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/b/,b.js,.js,78,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/b/b1/,b1.js,.js,80,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/c/,c.js,.js,77,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/d/,d.js,.js,78,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/d/,d2.js,.js,83,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/d/,d23.js,.js,85,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/d/,d3-excluded.js,.js,91,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/unittest-files/non-module-test-files/excluded/,e.js,.js,81,105,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/,main.js,.js,6447,3525,23,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/build/tasks/,build.js,.js,5332,1904,31,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/build/tasks/,testswarm.js,.js,1352,371,11,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,globalize.culture.de-DE.js,.js,1763,116,4,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptCodeHints/,unittests.js,.js,73183,9612,70,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,jquery.bgiframe-2.1.2.js,.js,1518,184,6,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,jquery.cookie.js,.js,1144,2473,10,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,jquery.metadata.js,.js,1333,2595,6,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,jquery.mousewheel-3.0.4.js,.js,1909,298,8,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,globalize.js,.js,32190,12255,255,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,globalize.culture.ja-JP.js,.js,2398,116,4,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/,grunt.js,.js,6736,3192,32,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,jshint.js,.js,132976,24787,223,3,0,0,0,0,0,0,3,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/external/,qunit.js,.js,37787,7184,165,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,index.js,.js,191,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.6.2.js,.js,180769,51998,1126,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.6.4.js,.js,181837,52834,1146,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/,jquery-1.7.2.js,.js,190730,58426,1224,1,0,0,0,0,0,1,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.6.1.js,.js,179929,51652,1119,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.6.3.js,.js,181762,52762,1145,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.6.js,.js,178270,51007,1106,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery.js,.js,451,31,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery.simulate.js,.js,6125,800,16,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.7.1.js,.js,187573,57021,1197,1,0,0,0,0,0,1,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_common.js,.js,380,10,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_common_deprecated.js,.js,582,10,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_core.js,.js,6343,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_deprecated.js,.js,9566,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_events.js,.js,4963,19,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.7.2.js,.js,190730,58426,1224,1,0,0,0,0,0,1,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/,jquery-1.7.js,.js,188038,57435,1210,1,0,0,0,0,0,1,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/autocomplete/,autocomplete_common.js,.js,503,10,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_methods.js,.js,1097,38,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_options.js,.js,13055,363,12,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/autocomplete/,autocomplete_core.js,.js,5554,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/accordion/,accordion_test_helpers.js,.js,765,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/autocomplete/,autocomplete_methods.js,.js,1161,0,0,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/autocomplete/,autocomplete_events.js,.js,4965,48,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/button/,button_common.js,.js,181,10,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/button/,button_core.js,.js,2432,95,5,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/button/,button_methods.js,.js,322,100,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/button/,button_events.js,.js,56,22,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/button/,button_options.js,.js,2612,23,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/core/,core.js,.js,4443,33,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/button/,button_tickets.js,.js,2425,23,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/core/,selector.js,.js,8927,25,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/datepicker/,datepicker_core.js,.js,21950,475,21,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/datepicker/,datepicker_defaults.js,.js,51,107,2,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/datepicker/,datepicker_events.js,.js,5110,89,5,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/datepicker/,datepicker_methods.js,.js,6040,115,8,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/datepicker/,datepicker_tickets.js,.js,2543,184,5,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/dialog/,dialog_common.js,.js,573,10,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/datepicker/,datepicker_options.js,.js,45091,710,33,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/dialog/,dialog_core.js,.js,2769,153,3,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/tests/unit/dialog/,dialog_events.js,.js,8226,22,1,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.core.js,.js,6851,1507,33,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.dialog.js,.js,18500,2761,49,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.button.js,.js,10634,713,13,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.datepicker.js,.js,60169,16673,268,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.draggable.js,.js,25158,5443,81,1,0,0,0,0,0,0,1,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.droppable.js,.js,8666,1300,30,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.mouse.js,.js,3818,619,13,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.menu.js,.js,13980,1882,36,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.progressbar.js,.js,2075,167,4,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.position.js,.js,15036,1317,31,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.selectable.js,.js,6377,440,13,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.resizable.js,.js,24386,1786,42,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.slider.js,.js,16089,1237,22,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.sortable.js,.js,32776,6876,125,0,0,0,0,0,0,0,0,0
brackets,/src/extensions/default/JavaScriptQuickEdit/unittest-files/jquery-ui/ui/,jquery.ui.spinner.js,.js,10114,1836,38,0,0,0,0,0,0,0,0,0
